Time Bucket (America/New_York),Barn-Mains_A (kWhs),Barn-Mains_B (kWhs),Barn-Mains_C (kWhs),Barn-Clothes Dryer-Dryer (kWhs),Barn-Water Heater-Water Heater (kWhs),Barn-Other-garage lights? (kWhs),Barn-Other-Radon & (kWhs),Barn-Circuit_5 (kWhs),Barn-Circuit_6 (kWhs),Barn-Circuit_7 (kWhs),Barn-Pump-Well  (kWhs),Barn-Heat Pump-Heat Pump (kWhs),Barn-Other-Kitchen Outlets (kWhs),Barn-Other-Master Bedroom (kWhs),Barn-Circuit_12 (kWhs),Barn-Circuit_13 (kWhs),Barn-Circuit_14 (kWhs),Barn-Kitchen-Kitchen Stove (kWhs),Barn-Circuit_16 (kWhs)
05/11/2026 01:00:00,0.1852,0.2891,No CT,0.0000,0.0000,0.0000,0.0496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0142,0.0984,0.0089,0.0850,0.0000,0.0000
05/11/2026 02:00:00,0.1049,0.2887,No CT,0.0000,0.0000,0.0000,0.0275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0143,0.0420,0.0090,0.0850,0.0000,0.0000
05/11/2026 03:00:00,0.1261,0.2886,No CT,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0143,0.0662,0.0089,0.0851,0.0000,0.0000
05/11/2026 04:00:00,0.0982,0.2885,No CT,0.0000,0.0000,0.0000,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0143,0.0399,0.0089,0.0854,0.0000,0.0000
05/11/2026 05:00:00,0.4006,0.5243,No CT,0.0013,0.3971,0.0000,0.0832,0.0000,0.0353,0.0000,0.0078,0.0000,0.0079,0.0102,0.0421,0.0091,0.0964,0.0000,0.0173
05/11/2026 06:00:00,0.4417,0.3729,No CT,0.0000,0.0000,0.0000,0.2892,0.0000,0.0460,0.0000,0.0144,0.0000,0.0077,0.0113,0.0591,0.0092,0.1042,0.0000,0.0543
05/11/2026 07:00:00,0.1140,0.2335,No CT,0.0000,0.0000,0.0000,0.0507,0.0000,0.0000,0.0000,0.0000,0.0068,0.0076,0.0000,0.0377,0.0089,0.0430,0.0000,0.0000
05/11/2026 08:00:00,0.2842,0.3986,No CT,0.0011,0.3530,0.0000,0.0249,0.0000,0.0000,0.0000,0.0002,0.0173,0.0077,0.0000,0.0498,0.0091,0.0428,0.0000,0.0000
05/11/2026 09:00:00,0.1007,0.2127,No CT,0.0000,0.0000,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0066,0.0076,0.0000,0.0514,0.0089,0.0430,0.0000,0.0000
05/11/2026 10:00:00,0.0847,0.2110,No CT,0.0000,0.0000,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0033,0.0076,0.0000,0.0373,0.0089,0.0431,0.0000,0.0000
05/11/2026 11:00:00,0.0880,0.2143,No CT,0.0000,0.0000,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0099,0.0076,0.0000,0.0374,0.0089,0.0430,0.0000,0.0000
05/11/2026 12:00:00,0.1034,0.2133,No CT,0.0000,0.0000,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0065,0.0076,0.0000,0.0541,0.0089,0.0430,0.0000,0.0000
05/11/2026 13:00:00,0.0945,0.2113,No CT,0.0000,0.0000,0.0000,0.0243,0.0000,0.0000,0.0000,0.0000,0.0064,0.0076,0.0000,0.0456,0.0088,0.0427,0.0000,0.0000
05/11/2026 14:00:00,0.0873,0.2146,No CT,0.0000,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,0.0000,0.0098,0.0076,0.0000,0.0367,0.0089,0.0430,0.0000,0.0000
05/11/2026 15:00:00,0.1546,0.2985,No CT,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0034,0.0098,0.0093,0.0000,0.0353,0.0090,0.0428,0.0616,0.0000
05/11/2026 16:00:00,0.5769,0.6796,No CT,0.0000,0.0000,0.0000,0.0566,0.0000,0.0000,0.0000,0.0059,0.8630,0.0079,0.0000,0.0623,0.0096,0.0423,0.0000,0.0000
05/11/2026 17:00:00,0.7193,0.6505,No CT,0.0000,0.0000,0.0000,0.1810,0.0000,0.0326,0.0000,0.0127,0.8304,0.0098,0.0000,0.0561,0.0097,0.0424,0.0000,0.0000
05/11/2026 18:00:00,0.8089,0.5932,No CT,0.0000,0.0000,0.0000,0.3477,0.0000,0.0197,0.0000,0.0050,0.7244,0.0077,0.0000,0.0446,0.0098,0.0426,0.0000,0.0000
05/11/2026 19:00:00,2.1004,1.9826,No CT,0.0080,2.4055,0.0001,0.3066,0.0000,0.0529,0.0002,0.1644,0.7240,0.0089,0.0000,0.0396,0.0106,0.0741,0.0000,0.0308
05/11/2026 20:00:00,1.1140,1.2286,No CT,0.0059,1.9528,0.0000,0.0442,0.0000,0.0044,0.0000,0.0082,0.0064,0.0091,0.0000,0.0376,0.0095,0.0413,0.0000,0.0000
05/11/2026 21:00:00,0.1104,0.2535,No CT,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0000,0.0109,0.0000,0.0099,0.0056,0.0539,0.0089,0.0439,0.0000,0.0010
05/11/2026 22:00:00,0.1316,0.2272,No CT,0.0000,0.0000,0.0000,0.0569,0.0000,0.0000,0.0000,0.0085,0.0000,0.0090,0.0098,0.0396,0.0089,0.0481,0.0000,0.0040
05/11/2026 23:00:00,0.4209,0.2855,No CT,0.0000,0.0000,0.0000,0.3401,0.0000,0.0000,0.0000,0.0075,0.0000,0.0076,0.0014,0.0453,0.0091,0.0823,0.0000,0.0316
05/12/2026 00:00:00,0.3133,0.2788,No CT,0.0000,0.0000,0.0000,0.2402,0.0000,0.0000,0.0000,0.0072,0.0000,0.0076,0.0008,0.0411,0.0090,0.0693,0.0000,0.0217
05/12/2026 01:00:00,0.1049,0.2244,No CT,0.0000,0.0000,0.0000,0.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0520,0.0088,0.0429,0.0000,0.0000
05/12/2026 02:00:00,0.2837,0.4285,No CT,0.0012,0.3903,0.0000,0.0242,0.0000,0.0000,0.0000,0.0001,0.0000,0.0078,0.0000,0.0388,0.0089,0.0427,0.0000,0.0000
05/12/2026 03:00:00,0.0836,0.2120,No CT,0.0000,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,0.0000,0.0068,0.0076,0.0000,0.0341,0.0088,0.0430,0.0000,0.0000
05/12/2026 04:00:00,0.0773,0.2092,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0333,0.0088,0.0431,0.0000,0.0000
05/12/2026 05:00:00,0.5875,0.7151,No CT,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.0000,0.0152,0.9917,0.0079,0.0000,0.0402,0.0097,0.0425,0.0000,0.0000
05/12/2026 06:00:00,1.0830,1.1805,No CT,0.0014,0.4166,0.0000,0.0211,0.0000,0.0675,0.0001,0.0334,1.3693,0.0108,0.0062,0.0508,0.0103,0.0692,0.0000,0.0235
05/12/2026 07:00:00,0.1321,0.2793,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0015,0.0076,0.0000,0.0865,0.0089,0.0822,0.0000,0.0307
05/12/2026 08:00:00,0.2142,0.2806,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.1679,0.0088,0.0823,0.0000,0.0312
05/12/2026 09:00:00,0.0957,0.2954,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0276,0.0077,0.0000,0.0384,0.0090,0.0822,0.0000,0.0312
05/12/2026 10:00:00,0.0899,0.2936,No CT,0.0000,0.0000,0.0000,0.0233,0.0000,0.0000,0.0000,0.0000,0.0212,0.0077,0.0000,0.0347,0.0089,0.0818,0.0000,0.0314
05/12/2026 11:00:00,0.0791,0.2839,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0033,0.0077,0.0000,0.0334,0.0089,0.0816,0.0000,0.0314
05/12/2026 12:00:00,0.1187,0.2838,No CT,0.0000,0.0000,0.0000,0.0614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0348,0.0089,0.0816,0.0000,0.0315
05/12/2026 13:00:00,0.0931,0.2845,No CT,0.0000,0.0000,0.0000,0.0255,0.0000,0.0000,0.0000,0.0000,0.0034,0.0077,0.0000,0.0440,0.0089,0.0815,0.0000,0.0315
05/12/2026 14:00:00,0.1171,0.2859,No CT,0.0000,0.0000,0.0000,0.0475,0.0000,0.0000,0.0000,0.0000,0.0066,0.0077,0.0000,0.0439,0.0089,0.0814,0.0000,0.0316
05/12/2026 15:00:00,0.3182,0.5340,No CT,0.0014,0.4569,0.0000,0.0231,0.0000,0.0000,0.0000,0.0002,0.0067,0.0079,0.0000,0.0372,0.0090,0.0810,0.0000,0.0318
05/12/2026 16:00:00,0.1357,0.3028,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0100,0.0035,0.0077,0.0000,0.0349,0.0090,0.0741,0.0491,0.0042
05/12/2026 17:00:00,0.1060,0.2784,No CT,0.0000,0.0000,0.0000,0.0226,0.0000,0.0182,0.0000,0.0084,0.0000,0.0076,0.0000,0.0360,0.0090,0.1113,0.0000,0.0000
05/12/2026 18:00:00,0.1009,0.2746,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0029,0.0000,0.0000,0.0000,0.0075,0.0000,0.0502,0.0090,0.1117,0.0000,0.0000
05/12/2026 19:00:00,0.0906,0.2742,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0021,0.0000,0.0000,0.0000,0.0076,0.0000,0.0441,0.0090,0.1120,0.0000,0.0000
05/12/2026 20:00:00,0.0789,0.2874,No CT,0.0000,0.0000,0.0000,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0331,0.0090,0.1129,0.0000,0.0000
05/12/2026 21:00:00,0.1584,0.3270,No CT,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.0000,0.0076,0.0000,0.0077,0.0000,0.1081,0.0089,0.1198,0.0000,0.0064
05/12/2026 22:00:00,0.1717,0.3028,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.1252,0.0088,0.1138,0.0000,0.0000
05/12/2026 23:00:00,0.1409,0.2768,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0956,0.0089,0.1135,0.0000,0.0000
05/13/2026 00:00:00,0.1080,0.2790,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0632,0.0089,0.1140,0.0000,0.0000
05/13/2026 01:00:00,0.0836,0.2791,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0392,0.0089,0.1146,0.0000,0.0000
05/13/2026 02:00:00,0.3342,0.5439,No CT,0.0015,0.4812,0.0000,0.0219,0.0000,0.0000,0.0000,0.0003,0.0000,0.0079,0.0000,0.0449,0.0090,0.1147,0.0000,0.0000
05/13/2026 03:00:00,0.0887,0.2804,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0438,0.0089,0.1155,0.0000,0.0000
05/13/2026 04:00:00,0.0830,0.2801,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0386,0.0089,0.1160,0.0000,0.0000
05/13/2026 05:00:00,0.5435,0.7459,No CT,0.0019,0.3981,0.0004,0.0215,0.0000,0.0005,0.0005,0.1145,0.4046,0.0080,0.0000,0.0357,0.0094,0.1160,0.0000,0.0007
05/13/2026 06:00:00,3.0993,3.2717,No CT,0.0168,4.5222,0.0007,0.0182,0.0000,0.0901,0.0007,0.0991,1.1499,0.0125,0.0067,0.0374,0.0168,0.1380,0.0000,0.0281
05/13/2026 07:00:00,0.0933,0.2803,No CT,0.0000,0.0000,0.0000,0.0222,0.0000,0.0000,0.0000,0.0000,0.0006,0.0076,0.0179,0.0351,0.0092,0.1165,0.0000,0.0000
05/13/2026 08:00:00,0.0972,0.2810,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0179,0.0390,0.0092,0.1162,0.0000,0.0000
05/13/2026 09:00:00,0.1119,0.2909,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0225,0.0077,0.0182,0.0423,0.0092,0.1151,0.0000,0.0000
05/13/2026 10:00:00,0.1114,0.2902,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0207,0.0077,0.0183,0.0423,0.0091,0.1146,0.0000,0.0000
05/13/2026 11:00:00,0.1049,0.2851,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0098,0.0077,0.0182,0.0412,0.0091,0.1143,0.0000,0.0000
05/13/2026 12:00:00,0.0968,0.2811,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0033,0.0077,0.0184,0.0361,0.0091,0.1140,0.0000,0.0000
05/13/2026 13:00:00,0.2901,0.4760,No CT,0.0012,0.3849,0.0000,0.0221,0.0000,0.0000,0.0000,0.0001,0.0000,0.0078,0.0181,0.0355,0.0092,0.1139,0.0000,0.0000
05/13/2026 14:00:00,0.0939,0.2786,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0181,0.0353,0.0092,0.1143,0.0000,0.0000
05/13/2026 15:00:00,0.1650,0.3066,No CT,0.0000,0.0000,0.0000,0.0768,0.0000,0.0000,0.0000,0.0167,0.0067,0.0077,0.0181,0.0390,0.0092,0.1145,0.0000,0.0000
05/13/2026 16:00:00,1.6634,1.5882,No CT,0.0070,2.4070,0.0000,0.2768,0.0000,0.0000,0.0001,0.1416,0.0078,0.0086,0.0082,0.0490,0.0101,0.1130,0.0000,0.0001
05/13/2026 17:00:00,1.3002,1.2332,No CT,0.0052,1.8610,0.0000,0.2769,0.0000,0.0000,0.0000,0.0008,0.0000,0.0083,0.0000,0.0465,0.0099,0.1141,0.0000,0.0000
05/13/2026 18:00:00,0.3907,0.3748,No CT,0.0000,0.0000,0.0000,0.3142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0134,0.0375,0.0095,0.1443,0.0000,0.0410
05/13/2026 19:00:00,0.4163,0.3841,No CT,0.0000,0.0000,0.0000,0.3374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0178,0.0363,0.0095,0.1551,0.0000,0.0559
05/13/2026 20:00:00,0.4169,0.3914,No CT,0.0000,0.0000,0.0000,0.3365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0179,0.0364,0.0095,0.1555,0.0000,0.0560
05/13/2026 21:00:00,0.2235,0.3970,No CT,0.0000,0.0000,0.0000,0.0897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0180,0.0954,0.0092,0.1396,0.0000,0.0803
05/13/2026 22:00:00,0.2294,0.3369,No CT,0.0000,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.0172,0.0000,0.0077,0.0107,0.1344,0.0091,0.1164,0.0000,0.0470
05/13/2026 23:00:00,0.3475,0.4967,No CT,0.0013,0.3956,0.0000,0.0223,0.0000,0.0000,0.0000,0.0002,0.0000,0.0078,0.0000,0.1009,0.0092,0.1167,0.0000,0.0000
05/14/2026 00:00:00,0.1143,0.2830,No CT,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0695,0.0091,0.1176,0.0000,0.0000
05/14/2026 01:00:00,0.0925,0.2827,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0478,0.0091,0.1181,0.0000,0.0000
05/14/2026 02:00:00,0.0973,0.2985,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0525,0.0091,0.1183,0.0000,0.0000
05/14/2026 03:00:00,0.0856,0.2818,No CT,0.0000,0.0000,0.0000,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0408,0.0091,0.1187,0.0000,0.0000
05/14/2026 04:00:00,0.0812,0.2837,No CT,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0369,0.0091,0.1190,0.0000,0.0000
05/14/2026 05:00:00,0.4711,0.6936,No CT,0.0023,0.6270,0.0001,0.0217,0.0000,0.0000,0.0002,0.1412,0.0007,0.0080,0.0000,0.0357,0.0093,0.1187,0.0000,0.0040
05/14/2026 06:00:00,2.5520,2.6801,No CT,0.0144,4.5456,0.0000,0.0195,0.0000,0.0965,0.0001,0.0803,0.0003,0.0128,0.0009,0.0549,0.0105,0.1159,0.0000,0.0323
05/14/2026 07:00:00,0.1889,0.2832,No CT,0.0000,0.0000,0.0000,0.0217,0.0000,0.0005,0.0000,0.0000,0.0033,0.0077,0.0000,0.1383,0.0090,0.1191,0.0000,0.0000
05/14/2026 08:00:00,0.1397,0.2913,No CT,0.0000,0.0000,0.0000,0.0217,0.0000,0.0037,0.0000,0.0000,0.0172,0.0077,0.0000,0.0807,0.0092,0.1190,0.0000,0.0000
05/14/2026 09:00:00,0.0973,0.2875,No CT,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.0000,0.0000,0.0102,0.0077,0.0000,0.0489,0.0091,0.1186,0.0000,0.0000
05/14/2026 10:00:00,0.1000,0.2939,No CT,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,0.0000,0.0000,0.0203,0.0077,0.0000,0.0466,0.0091,0.1180,0.0000,0.0000
05/14/2026 11:00:00,0.0852,0.2870,No CT,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,0.0000,0.0000,0.0100,0.0077,0.0000,0.0369,0.0091,0.1172,0.0000,0.0000
05/14/2026 12:00:00,0.0817,0.2826,No CT,0.0000,0.0000,0.0000,0.0231,0.0000,0.0000,0.0000,0.0000,0.0033,0.0077,0.0000,0.0353,0.0091,0.1167,0.0000,0.0000
05/14/2026 13:00:00,0.2667,0.4704,No CT,0.0011,0.3624,0.0000,0.0215,0.0000,0.0000,0.0000,0.0001,0.0067,0.0079,0.0000,0.0355,0.0092,0.1160,0.0000,0.0000
05/14/2026 14:00:00,0.0889,0.2846,No CT,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,0.0000,0.0000,0.0067,0.0077,0.0000,0.0422,0.0091,0.1159,0.0000,0.0000
05/14/2026 15:00:00,0.0908,0.2963,No CT,0.0000,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0466,0.0091,0.1161,0.0000,0.0003
05/14/2026 16:00:00,0.0931,0.2847,No CT,0.0000,0.0000,0.0000,0.0219,0.0000,0.0000,0.0000,0.0092,0.0000,0.0077,0.0000,0.0446,0.0092,0.1163,0.0000,0.0000
05/14/2026 17:00:00,0.0802,0.2800,No CT,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0370,0.0092,0.1167,0.0000,0.0000
05/14/2026 18:00:00,0.1076,0.2837,No CT,0.0000,0.0000,0.0000,0.0458,0.0000,0.0000,0.0000,0.0074,0.0000,0.0077,0.0000,0.0361,0.0092,0.1169,0.0000,0.0000
05/14/2026 19:00:00,0.9910,0.9919,No CT,0.0000,0.0000,0.0000,0.1649,0.0000,0.0000,0.0000,0.0098,1.5036,0.0109,0.0000,0.0416,0.0104,0.0585,0.0000,0.0000
05/14/2026 20:00:00,1.0541,0.9011,No CT,0.0000,0.0000,0.0000,0.3128,0.0000,0.0000,0.0000,0.0154,1.2043,0.0080,0.0081,0.0508,0.0104,0.0430,0.0422,0.0243
05/14/2026 21:00:00,1.3268,1.0274,No CT,0.0014,0.4227,0.0000,0.4216,0.0000,0.0000,0.0000,0.0018,1.0614,0.0081,0.0171,0.1087,0.0104,0.0427,0.0000,0.0658
05/14/2026 22:00:00,0.6516,0.3394,No CT,0.0000,0.0000,0.0000,0.4202,0.0000,0.0000,0.0000,0.0075,0.1249,0.0090,0.0179,0.1197,0.0095,0.0437,0.0000,0.0647
05/14/2026 23:00:00,0.2491,0.2141,No CT,0.0000,0.0000,0.0000,0.1225,0.0000,0.0000,0.0000,0.0086,0.0000,0.0075,0.0016,0.0968,0.0092,0.0437,0.0000,0.0034
05/15/2026 00:00:00,0.2317,0.2108,No CT,0.0000,0.0000,0.0000,0.1297,0.0000,0.0000,0.0000,0.0075,0.0000,0.0076,0.0000,0.0737,0.0091,0.0438,0.0000,0.0000
05/15/2026 01:00:00,0.2025,0.2063,No CT,0.0000,0.0000,0.0000,0.1305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0479,0.0092,0.0439,0.0000,0.0000
05/15/2026 02:00:00,0.1755,0.2214,No CT,0.0000,0.0000,0.0000,0.1133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0388,0.0091,0.0439,0.0000,0.0000
05/15/2026 03:00:00,0.1656,0.2069,No CT,0.0000,0.0000,0.0000,0.1039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0386,0.0091,0.0440,0.0000,0.0000
05/15/2026 04:00:00,0.1666,0.2071,No CT,0.0000,0.0000,0.0000,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0416,0.0091,0.0440,0.0000,0.0000
05/15/2026 05:00:00,0.1789,0.2130,No CT,0.0000,0.0000,0.0000,0.1018,0.0000,0.0000,0.0000,0.0136,0.0000,0.0076,0.0000,0.0470,0.0091,0.0441,0.0000,0.0000
05/15/2026 06:00:00,3.0938,3.1034,No CT,0.0157,4.4710,0.0004,0.0982,0.0000,0.0665,0.0003,0.1679,0.9979,0.0106,0.0003,0.0471,0.0115,0.0536,0.0000,0.0154
05/15/2026 07:00:00,0.1870,0.2331,No CT,0.0002,0.0537,0.0000,0.1013,0.0000,0.0000,0.0000,0.0000,0.0005,0.0076,0.0000,0.0358,0.0092,0.0441,0.0000,0.0000
05/15/2026 08:00:00,0.1598,0.2052,No CT,0.0000,0.0000,0.0000,0.1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0367,0.0092,0.0440,0.0000,0.0000
05/15/2026 09:00:00,0.1782,0.2154,No CT,0.0000,0.0000,0.0000,0.1013,0.0000,0.0000,0.0000,0.0000,0.0177,0.0076,0.0000,0.0457,0.0092,0.0438,0.0000,0.0000
05/15/2026 10:00:00,0.1725,0.2111,No CT,0.0000,0.0000,0.0000,0.1012,0.0000,0.0000,0.0000,0.0000,0.0066,0.0076,0.0000,0.0455,0.0092,0.0438,0.0000,0.0000
05/15/2026 11:00:00,0.1897,0.2328,No CT,0.0001,0.0475,0.0000,0.1011,0.0000,0.0000,0.0000,0.0000,0.0033,0.0076,0.0000,0.0405,0.0092,0.0437,0.0000,0.0000
05/15/2026 12:00:00,0.3273,0.3746,No CT,0.0010,0.3225,0.0000,0.1009,0.0000,0.0000,0.0000,0.0001,0.0070,0.0077,0.0000,0.0364,0.0093,0.0433,0.0000,0.0000
05/15/2026 13:00:00,0.1610,0.2077,No CT,0.0000,0.0000,0.0000,0.1013,0.0000,0.0000,0.0000,0.0000,0.0033,0.0076,0.0000,0.0358,0.0092,0.0433,0.0000,0.0000
05/15/2026 14:00:00,0.1645,0.2105,No CT,0.0000,0.0000,0.0000,0.1013,0.0000,0.0000,0.0000,0.0000,0.0100,0.0076,0.0000,0.0358,0.0092,0.0432,0.0000,0.0000
05/15/2026 15:00:00,0.6110,0.6081,No CT,0.0018,0.5865,0.0000,0.1572,0.0000,0.0000,0.0000,0.0215,0.0630,0.0079,0.0000,0.0435,0.0095,0.0426,0.0446,0.0008
05/15/2026 16:00:00,1.1669,0.8796,No CT,0.0000,0.0000,0.0000,0.4183,0.0000,0.0000,0.0000,0.0059,1.3240,0.0080,0.0000,0.0509,0.0105,0.0425,0.0000,0.0000
05/15/2026 17:00:00,0.4450,0.2070,No CT,0.0000,0.0000,0.0000,0.3755,0.0000,0.0000,0.0000,0.0000,0.0012,0.0075,0.0000,0.0410,0.0094,0.0433,0.0000,0.0000
05/15/2026 18:00:00,0.4237,0.2076,No CT,0.0000,0.0000,0.0000,0.3593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0366,0.0094,0.0433,0.0000,0.0000
05/15/2026 19:00:00,0.4733,0.2409,No CT,0.0000,0.0000,0.0000,0.3994,0.0000,0.0000,0.0000,0.0177,0.0000,0.0118,0.0000,0.0367,0.0095,0.0520,0.0000,0.0111
05/15/2026 20:00:00,1.1596,0.9711,No CT,0.0000,0.0000,0.0000,0.4224,0.0000,0.0000,0.0000,0.0062,1.3047,0.0088,0.0000,0.0488,0.0105,0.0813,0.0000,0.0405
05/15/2026 21:00:00,2.7412,2.5785,No CT,0.0106,3.0793,0.0002,0.4140,0.0000,0.0004,0.0004,0.2053,1.1341,0.0094,0.0000,0.0549,0.0113,0.0788,0.0000,0.0491
05/15/2026 22:00:00,1.9188,1.7437,No CT,0.0054,1.6442,0.0001,0.4176,0.0000,0.0001,0.0001,0.0123,1.1672,0.0102,0.0001,0.0417,0.0109,0.0799,0.0000,0.0419
05/15/2026 23:00:00,1.0404,1.0026,No CT,0.0000,0.0000,0.0000,0.2273,0.0000,0.0000,0.0000,0.0149,1.4726,0.0081,0.0000,0.0398,0.0105,0.0572,0.0000,0.0165
05/16/2026 00:00:00,0.7300,0.7631,No CT,0.0000,0.0000,0.0000,0.1044,0.0000,0.0000,0.0000,0.0000,1.0981,0.0080,0.0000,0.0483,0.0101,0.0420,0.0000,0.0000
05/16/2026 01:00:00,0.7466,0.7898,No CT,0.0000,0.0000,0.0000,0.1009,0.0000,0.0000,0.0000,0.0000,1.1228,0.0080,0.0000,0.0558,0.0100,0.0421,0.0000,0.0000
05/16/2026 02:00:00,0.7306,0.7905,No CT,0.0000,0.0000,0.0000,0.1010,0.0000,0.0000,0.0000,0.0000,1.1214,0.0080,0.0000,0.0408,0.0100,0.0421,0.0000,0.0000
05/16/2026 03:00:00,0.7596,0.8041,No CT,0.0000,0.0000,0.0000,0.1012,0.0000,0.0000,0.0000,0.0008,1.1805,0.0080,0.0000,0.0398,0.0101,0.0421,0.0000,0.0000
05/16/2026 04:00:00,0.9169,0.9507,No CT,0.0013,0.3716,0.0000,0.1002,0.0000,0.0000,0.0000,0.0015,1.0958,0.0081,0.0000,0.0513,0.0101,0.0419,0.0000,0.0000
05/16/2026 05:00:00,0.7363,0.7678,No CT,0.0000,0.0000,0.0000,0.1003,0.0000,0.0000,0.0000,0.0000,1.1111,0.0079,0.0000,0.0525,0.0100,0.0422,0.0000,0.0000
05/16/2026 06:00:00,0.7172,0.7624,No CT,0.0000,0.0000,0.0000,0.1001,0.0000,0.0000,0.0000,0.0000,1.0999,0.0079,0.0000,0.0398,0.0100,0.0423,0.0000,0.0000
05/16/2026 07:00:00,0.7588,0.8045,No CT,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0007,1.1839,0.0079,0.0000,0.0391,0.0101,0.0421,0.0000,0.0000
